id,url,precio,expensas,area_m2,dormitorios,antiguedad,puntaje_arg_prop,imagen_path,image_url,lat,lon,valido_desde,valido_hasta,index_right,barrio,comuna,ambientes,moneda,tipo_inmueble_departamento,tipo_inmueble_ph
18517390,https://www.argenprop.com/departamento-en-venta-en-villa-devoto-1-ambiente--18517390,88000.0,85000.0,32.0,0,10.0,513.0,images/18517390.jpg,https://proxy.sosiva451.com/proxy/A98063AE62C88B9C9A1D056950381BDF93747449E166F5D38EF918153FADA578852F9C76D9C093BF77B4CC23DA1428FA4851406B5AF8E943D5660EC1AE11E0FF5C247475A8B5974B6B1735556DCFC49BDED8BFB0390D564F09CB2066CE2A8DF6,-4108732.446809926,-6513469.272355719,2026-01-17 23:35:43.848078,,37.0,Villa Devoto,11.0,1,usd,True,False
18640193,https://www.argenprop.com/departamento-en-venta-en-villa-pueyrredon-4-ambientes--18640193,245000.0,0.0,94.0,3 dorm.,23.866666666666667,10.0,images/18640193.jpg,https://proxy.sosiva451.com/proxy/816F55BF85E2062C30353471675EE2636F380659C9C4AC865E3381DA6DA974048F2BF79272E2E5AFF797A7AE3C054F5695839D9770FA4E7AB34DB041D29D18D661828F6F87FF7ABC7EFA0E6FCB645D50573DF3DD39D4A47B5D064AE50EC2DCAF,-4107818.348741232,-6511808.385553082,2026-01-17 23:35:43.943600,,42.0,Villa Pueyrredon,12.0,4,usd,True,False
18717291,https://www.argenprop.com/departamento-en-venta-en-recoleta-3-ambientes--18717291,125000.0,210000.0,70.0,2 dorm.,70.0,50.0,images/18717291.jpg,https://proxy.sosiva451.com/proxy/81DD1535D0A3BFA0A194CF7ADCDFB41E87A57CA38407B1E5CE2A3D9F3328DEB04E2358D59F167B9704748445846E623B5074BEE6DC680D95F945550E963442BE0F9E34543551CCF13EB5318DA071BE3F9427B9D010A10E288C3058A9AF932B50,-4109422.1262363666,-6499280.490059208,2026-01-17 23:35:44.502199,,28.0,Retiro,1.0,3,usd,True,False
18291787,https://www.argenprop.com/departamento-en-venta-en-monserrat-3-ambientes--18291787,118000.0,222000.0,79.0,2 dorm.,50.0,10.0,images/18291787.jpg,https://proxy.sosiva451.com/proxy/D62A0242F6BE3D74D8263DF202CCBC1CEDFB63CC2515BC1B26AD8BD79F51C489919DD5C052081E4ED04AF3D610E900E19A25CF6C5754811D2041515E89E0F5E6106F2316E3F3B004A628C232ABAD0184E76E65B0454F45BE561358FFAB6205E6,-4111425.141281957,-6498983.26701879,2026-01-17 23:35:44.823804,,16.0,Monserrat,1.0,3,usd,True,False
17699410,https://www.argenprop.com/departamento-en-venta-en-san-nicolas-4-ambientes--17699410,120000.0,300000.0,85.0,3 dorm.,100.0,1.0,images/17699410.jpg,https://proxy.sosiva451.com/proxy/52DCC9084C37275BB6DEFEC62772B9A5DE07CBF3301E916852EFAAF1282A748A06775FC8BB67052566336A2857A4C7E035DBB071D3F36E95C4B17CF4F20B58B3ADD6CEA119D6F5EEB05ADF02B294D64FAFBFD0536A824A7BADD9EBDC08A8F56C,-4110080.7419995843,-6497773.224153867,2026-01-17 23:35:45.051285,,31.0,San Nicolas,1.0,4,usd,True,False
18495906,https://www.argenprop.com/departamento-en-venta-en-san-nicolas-4-ambientes--18495906,99900.0,200000.0,94.0,3 dorm.,30.0,1.0,images/18495906.jpg,https://proxy.sosiva451.com/proxy/3A84B1EEC3E14F344B97E9B262B22BFCCDE454D05E1B24FCC68FC08EC7C17BB79A8D3689F255A3596FEA265AE5600E334D765987DD40737A62B00560C40AE6A3BF838B232141CC0516279B5D45B47902D5425C96EF09FE345EE223ADC73028C8,-4109710.181356483,-6497713.111628839,2026-01-17 23:35:45.782729,,31.0,San Nicolas,1.0,4,usd,True,False
17697676,https://www.argenprop.com/departamento-en-venta-en-villa-del-parque-2-ambientes--17697676,130000.0,0.0,53.0,1 dorm.,30.263157894736842,57.0,images/17697676.jpg,https://proxy.sosiva451.com/proxy/AEA37EB1C7FE3F9E8FD3FCA41E5498AEA716CAB46670D3DC01E192464B48FAD8C6F792B30F53706249E32D8C59CA0D4FBF4EDB8B5136E3286F058758942888BBD9CCA37EC1A90950869875333A93636A80596A9BD373DEAE3E1B63A87F853EC5,-4108560.7096941974,-6513461.479991363,2026-01-17 23:35:45.941913,,37.0,Villa Devoto,11.0,2,usd,True,False
18297466,https://www.argenprop.com/casa-en-venta-en-saavedra-4-ambientes--18297466,385000.0,0.0,187.0,3 dorm.,40.0,730.0,images/18297466.jpg,https://proxy.sosiva451.com/proxy/912E64712B56F4945C6B0D70F9693BF32D809F2D0812FC01C6467E12C4A1EB2CA54F7B1E2BC08E8849AB44806C2A2547AEE7D023F4DC4717663103EFE53216B96DA6A24A7FE2600829770770F630EE41B066DC502628FD76B84324256F62EADA,-4102727.2633416066,-6511798.366798911,2026-01-17 23:35:47.435486,,29.0,Saavedra,12.0,4,usd,False,False
12993408,https://www.argenprop.com/casa-en-venta-en-saavedra-5-ambientes--12993408,550000.0,0.0,303.0,4 dorm.,23.0,1000.0,images/12993408.jpg,https://proxy.sosiva451.com/proxy/1E04295A239FE084CA06FEB0E554B3B6B592D424FFD19C7D18F5FC0B7B72991B265B69D0C39972613E954F414CE92A032F4F78E502F6BCAFC4BF621DBE2733B2EC7437B60D911B926E4B38C1B8F58F35F900AC9081EF1786EFA0154CD456A7C5,-4103163.822088504,-6511801.706383635,2026-01-17 23:35:47.506621,,29.0,Saavedra,12.0,5,usd,False,False
16603905,https://www.argenprop.com/departamento-en-venta-en-microcentro-4-ambientes--16603905,250000.0,7600.0,150.0,3 dorm.,80.0,1.0,images/16603905.jpg,https://proxy.sosiva451.com/proxy/AF8B30F20A8450E7C72C305989A57DC6C388392805D0AB68E6021258385F7306A0A4BEA117535DBEB8666FDB62EC5642C233C0EBAA93D9025ED7DE8F349CF96E40376865C0A2EDEE428FF0A54AB51F886DBA77F6BC732EAF1DC5117B28944A44,-4109931.975309041,-6498076.013168825,2026-01-17 23:35:48.325512,,31.0,San Nicolas,1.0,4,usd,True,False
