2026-02-04 15:35:49,765 | ERROR | asyncio | Future exception was never retrieved
future: <Future finished exception=TargetClosedError('Target page, context or browser has been closed\nCall log:\n  - navigating to "https://www.argenprop.com/departamento-en-alquiler-en-san-telmo-4-ambientes--18636494", waiting until "domcontentloaded"\n')>
playwright._impl._errors.TargetClosedError: Target page, context or browser has been closed
Call log:
  - navigating to "https://www.argenprop.com/departamento-en-alquiler-en-san-telmo-4-ambientes--18636494", waiting until "domcontentloaded"
2026-03-13 00:39:59,759 | INFO | routineJob.routineJob | [RoutineJob] Procesando 149 de 4816 entradas.
2026-03-13 00:40:01,857 | INFO | routineJob.routineJob | [RoutineJob] Procesando 150 de 4816 entradas.
2026-03-13 00:40:03,566 | INFO | routineJob.routineJob | [RoutineJob] Procesando 151 de 4816 entradas.
2026-03-13 00:40:06,473 | INFO | routineJob.routineJob | [RoutineJob] Procesando 152 de 4816 entradas.
2026-03-13 00:40:10,526 | INFO | routineJob.routineJob | [RoutineJob] Procesando 153 de 4816 entradas.
2026-03-13 00:40:13,505 | INFO | routineJob.routineJob | [RoutineJob] Procesando 154 de 4816 entradas.
2026-03-13 00:40:17,073 | INFO | routineJob.routineJob | [RoutineJob] Procesando 155 de 4816 entradas.
2026-03-13 00:40:19,928 | INFO | routineJob.routineJob | [RoutineJob] Procesando 156 de 4816 entradas.
2026-03-13 00:40:23,557 | INFO | routineJob.routineJob | [RoutineJob] Procesando 157 de 4816 entradas.
2026-03-13 00:40:25,152 | INFO | routineJob.routineJob | [RoutineJob] Procesando 158 de 4816 entradas.
2026-03-13 00:40:27,419 | INFO | routineJob.routineJob | [RoutineJob] Procesando 159 de 4816 entradas.
2026-03-13 00:40:30,930 | INFO | routineJob.routineJob | [RoutineJob] Procesando 160 de 4816 entradas.
2026-03-13 00:40:32,856 | INFO | routineJob.routineJob | [RoutineJob] Procesando 161 de 4816 entradas.
2026-03-13 00:40:35,033 | INFO | routineJob.routineJob | [RoutineJob] Procesando 162 de 4816 entradas.
2026-03-13 00:40:38,747 | INFO | routineJob.routineJob | [RoutineJob] Procesando 163 de 4816 entradas.
2026-03-13 00:40:42,181 | INFO | routineJob.routineJob | [RoutineJob] Procesando 164 de 4816 entradas.
2026-03-13 00:40:44,252 | INFO | routineJob.routineJob | [RoutineJob] Procesando 165 de 4816 entradas.
2026-03-13 00:40:47,041 | INFO | routineJob.routineJob | [RoutineJob] Procesando 166 de 4816 entradas.
2026-03-13 00:40:48,573 | INFO | routineJob.routineJob | [RoutineJob] Procesando 167 de 4816 entradas.
2026-03-13 00:40:50,736 | INFO | routineJob.routineJob | [RoutineJob] Procesando 168 de 4816 entradas.
2026-03-13 00:40:55,152 | INFO | routineJob.routineJob | [RoutineJob] Procesando 169 de 4816 entradas.
2026-03-13 00:40:57,683 | INFO | routineJob.routineJob | [RoutineJob] Procesando 170 de 4816 entradas.
2026-03-13 00:41:00,127 | INFO | routineJob.routineJob | [RoutineJob] Procesando 171 de 4816 entradas.
2026-03-13 00:41:01,456 | INFO | routineJob.routineJob | [RoutineJob] Procesando 172 de 4816 entradas.
